TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
53:42.9,1.221646822,0.674133865,0.932388859,0.398580316,0.886841849,-0.110131302,0.32376809,0.679458388,1.179187446,0.506841541,0.188981455,0.99734002,1.164059546,0.38064766,0.38043468,0.68668232,0.527128236,0.930795233,0.10195042,0.370288958,833.6630037,792.967033,808.6813187,810.6959707,627.7655678,-0.371643,0.110901,0.943298,14.093781,-6.504822,-29.451141,1,1,1,1,1,70,
53:43.9,1.065713769,0.5950249,0.903513278,0.368284986,0.924446939,0.080823376,0.085443349,0.35507379,0.958565095,0.498335544,0.228356838,0.906780147,0.660668632,0.410528155,0.240511537,0.763156335,0.359390675,0.947157843,0.0788937,0.395768449,807.0695971,798.6080586,801.4285714,795.7875458,661.6117216,-0.385681,0.098328,0.912231,14.497528,-19.604187,-40.008392,1,1,1,1,1,70,
53:44.9,1.250554516,0.670199441,0.522893556,0.769065224,0.60610309,-0.149047994,0.174425427,0.58375845,0.695765252,0.308959916,0.159473476,0.560839943,0.472423027,0.315442534,0.21933887,0.701054939,0.249087954,0.961345543,0.152730248,0.431592194,808.2783883,791.7582418,793.3699634,794.981685,799.4139194,-0.327698,0.065002,0.943237,9.316101,-9.24881,-18.250885,1,1,1,1,1,70,
53:45.9,1.312432906,0.349171456,0.082857678,0.717917666,0.909796017,0.016156829,-0.118469084,0.510166135,0.301828415,0.239780065,0.146205727,0.794881441,0.832473754,0.362215396,0.240440786,0.912528789,0.451733298,0.974184278,0.062731645,0.559104638,807.8754579,794.981685,796.1904762,792.1611722,794.1758242,-0.327148,0.085632,0.947388,0.919647,-5.144043,20.060272,1,1,1,1,1,70,
53:46.9,1.210539888,0.040655058,-0.260233724,0.267068653,0.692568324,-0.103416391,-0.227982128,0.451505811,0.601100387,0.238292715,0.071035734,0.882996754,0.675810515,0.34791562,0.158150949,0.625066133,0.33168343,0.964654691,-0.194964243,0.544011344,824.7985348,793.3699634,783.6996337,797.3992674,768.7912088,-0.366333,0.157898,0.925354,-5.487976,-4.568329,30.520325,1,1,1,1,1,75,
53:47.9,1.215727283,-0.001702834,-0.010939251,0.470144044,0.493268363,-0.314854143,-0.096779323,0.195700983,0.753975707,0.239198946,0.042905089,0.83815976,0.534587367,0.345683449,0.26519022,0.502039266,0.333104307,0.979638829,-0.122428831,0.355312744,819.5604396,790.1465201,803.4432234,819.5604396,605.2014652,-0.333008,0.147461,0.975159,-2.631836,-5.988922,19.178009,1,1,1,1,1,75,
53:48.9,1.286580115,0.375771523,0.743890952,0.531930364,0.65397384,-0.118616479,0.01490724,0.223698834,0.700051506,0.644502532,0.242127471,0.855297905,0.497366387,0.573667298,0.297711984,0.628695478,0.476906979,0.906081731,0.108861994,0.320577038,807.4725275,787.7289377,799.8168498,805.0549451,726.8864469,-0.350708,0.074219,0.946899,11.596527,-9.002075,-31.380157,1,1,1,1,1,75,
53:49.9,1.010086394,0.202757642,0.672517834,0.358461286,0.736833396,0.097955955,0.02437535,0.316812369,0.688041699,0.669334769,0.223125909,0.601174035,0.339674092,0.570149456,0.3235176,0.414060692,0.15342757,0.949490976,0.252775999,0.362955587,832.4542125,805.0549451,799.4139194,815.5311355,673.2967033,-0.302673,0.093994,0.955505,14.953613,-8.635712,-29.421234,1,1,1,1,1,75,
53:50.9,1.010086394,-0.159823945,0.099035471,0.472184107,0.736833396,-0.033977622,-0.389901157,0.40320134,0.688041699,0.440751405,0.265671745,0.848280725,0.339674092,0.514093824,0.26530045,0.470573107,0.15342757,1.013887443,0.184053597,0.475039475,820.3663004,796.1904762,799.4139194,806.6666667,751.4652015,-0.30365,0.055359,0.954956,10.280609,-13.53302,-29.017487,1,1,1,1,1,75,
53:51.9,0.969334087,0.325180892,-0.075103226,0.318535437,0.692443052,-0.27335722,-0.279028176,0.208087966,0.638422842,0.290544817,0.201324362,0.77894353,0.408982421,0.510309574,0.246462392,0.802234703,0.117661073,0.993709973,0.072533064,0.678566852,833.6630037,785.7142857,799.010989,817.9487179,647.5091575,-0.318726,0.033508,0.963257,0.037384,-5.076752,33.64563,1,1,1,1,1,75,
53:52.9,0.969334087,0.315064101,0.544747406,0.584766352,0.692443052,-0.15858373,0.019088403,0.709510053,0.638422842,0.528035234,0.269058531,1.224367497,0.408982421,0.338189106,0.202930515,0.85370162,0.117661073,0.920815829,-0.078325496,0.748945817,1029.487179,788.9377289,796.1904762,794.981685,707.1428571,-0.335999,0.209351,0.937317,-9.846954,0.500946,41.107483,1,1,1,1,1,75,
53:53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
53:53.9,0.969334087,0.241026703,0.316401213,0.721459419,0.692443052,0.07469792,0.091617413,0.963449123,0.638422842,0.583578373,0.404407661,1.281887453,0.408982421,0.303599976,0.26520325,0.891000774,0.117661073,0.904522377,0.204370303,0.626031799,778.4615385,786.5201465,799.010989,786.5201465,830.4395604,-0.307251,0.142334,0.968323,-7.745972,-9.046936,12.64328,1,1,1,1,1,75,
53:54.9,0.969334087,0.266185102,0.321333663,-0.013733097,0.692443052,-0.033453001,-0.133037387,0.017754024,0.638422842,0.345924574,0.420550487,0.705583086,0.408982421,0.451741402,0.349189573,0.710607119,0.117661073,0.925505918,0.166598087,0.419636648,864.6886447,788.9377289,787.7289377,808.2783883,694.6520147,-0.312073,0.056274,0.951355,13.024597,-0.91217,-32.598877,1,1,1,1,1,75,
53:55.9,0.969334087,0.320137546,0.020190018,0.450215491,0.692443052,-0.159693004,-0.005864666,0.412351616,0.638422842,0.052864076,0.293519084,0.917419694,0.408982421,0.482537179,0.286791341,0.611904146,0.117661073,0.934170091,0.110566797,0.302479954,832.4542125,797.8021978,806.6666667,823.1868132,622.1245421,-0.31366,0.093811,0.951965,13.615265,-8.097382,-37.713013,1,1,1,1,1,75,
53:56.9,1.097690034,0.015067618,-0.383327181,0.427181905,0.899539711,-0.193779641,-0.289713026,0.431157709,1.228746971,0.198800311,0.142809824,0.783652567,0.864306038,0.47223029,0.176725276,0.61513316,0.506187126,0.966897525,-0.067510062,0.379657875,804.2490842,804.6520147,809.0842491,811.0989011,851.3919414,-0.334595,0.066895,0.952576,8.231964,-8.164673,-19.148102,1,1,1,1,1,75,
53:57.9,1.101625414,0.3314185,0.217953543,0.423664075,0.592944805,-0.055258231,-0.243946825,0.277562897,1.32619825,0.428575343,0.194084073,0.672644439,0.999497831,0.508303547,0.348894164,0.682053211,0.568960971,0.979916209,-0.03452731,0.629150346,817.1428571,790.5494505,798.2051282,800.6227106,674.1025641,-0.302551,0.121887,0.946106,2.83371,-4.515991,16.269531,1,1,1,1,1,70,
53:58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
53:58.9,1.251843937,0.239762073,0.618492523,0.669797816,0.288515746,-0.292898819,0.106408233,-0.121765991,1.004629504,0.39304077,0.16501272,0.423174099,0.967330054,0.535214723,0.383336865,0.654566838,0.369768006,0.933367364,0.166116244,0.68918952,819.5604396,790.1465201,797.8021978,799.010989,811.9047619,-0.317932,0.167786,0.931824,-8.463745,-5.196381,20.48645,1,1,1,1,1,70,
53:59.9,1.279188291,0.334209659,0.498109164,0.537646891,0.20013737,-0.131384417,-0.057905538,0.212949918,0.745384296,0.502007387,0.13473115,0.376869715,0.908517842,0.585727745,0.395883759,0.155617569,0.304617771,0.944755608,0.126554816,0.186112719,827.2161172,790.5494505,814.3223443,818.7545788,733.7362637,-0.361328,0.131287,0.92157,-8.441315,-1.59256,20.045319,1,1,1,1,1,70,
54:00.9,1.279188291,0.276289654,0.22482417,0.528815884,0.20013737,0.048701517,-0.057907706,0.197815542,0.745384296,0.489187321,0.244702742,0.454669996,0.908517842,0.612732617,0.470270757,0.294216409,0.304617771,0.944139866,0.17198524,0.267088894,815.9340659,780.0732601,783.6996337,796.996337,854.2124542,-0.300476,0.097778,0.937012,18.273315,-9.660034,-32.456818,1,1,1,1,1,70,
54:01.9,0.740919102,-0.099727413,0.216265981,-0.029970814,0.585915585,-0.01805337,-0.115036539,0.347574133,1.202143553,0.482409245,0.168104241,0.341064422,0.705044727,0.5076426,0.458568405,0.403986997,0.450359381,0.915354963,0.019255395,0.215473874,819.96337,816.3369963,804.2490842,816.3369963,504.8717949,-0.317932,0.100586,0.956177,15.529327,-11.297455,-27.529602,1,1,1,1,1,70,
54:02.9,0.902453075,-0.006306198,0.103896943,0.14068261,0.686358822,-0.161245271,-0.162348598,0.249972293,1.056452008,0.330873506,0.068149593,0.303642638,0.707380991,0.514373378,0.317253469,0.548794789,0.465959052,0.940556612,-0.008771745,0.307447838,806.6666667,795.7875458,801.4285714,809.0842491,661.6117216,-0.337402,0.11438,0.947266,13.166656,-11.439514,-24.822998,1,1,1,1,1,70,
54:03.9,1.064153136,0.276021532,0.098679567,0.229746122,0.742360881,-0.143130888,-0.101592678,0.190910073,0.818631573,0.332840888,0.011340364,0.6259973,0.676816646,0.452079028,0.213570533,0.808165805,0.47550986,0.959143691,0.088847285,0.477131792,822.3809524,772.014652,799.010989,825.6043956,1089.52381,-0.331787,0.132874,0.942871,-3.364563,4.022522,41.46637,1,1,1,1,1,70,
54:04.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:04.9,1.056653934,0.439333225,0.439862135,0.325353004,0.679444438,0.062713434,0.158956762,0.321953162,0.797786634,0.362406111,0.327550556,0.814966842,0.716963738,0.462693213,0.37075136,0.92665871,0.50297163,0.963814856,0.124977571,0.638615558,801.025641,770.4029304,799.4139194,810.2930403,831.2454212,-0.329773,0.171082,0.951233,-3.544006,-5.054321,32.352142,1,1,1,1,1,70,
54:05.9,1.056653934,0.775585537,0.664586838,0.726690155,0.679444438,0.061332065,0.321379178,0.412007661,0.797786634,0.28435549,0.334505482,0.801523622,0.716963738,0.41198207,0.303561183,0.683512943,0.50297163,0.929938229,0.198285328,0.514537534,777.6556777,772.8205128,801.025641,820.3663004,726.0805861,-0.228516,0.057861,0.976257,-6.101074,0.358887,23.118286,1,1,1,1,1,70,
54:06.9,1.507617341,0.812382958,0.313131697,0.5734001,0.921107244,-0.158558879,-0.118019544,0.480246316,1.120528108,0.322292798,0.288798701,0.973009714,0.749874031,0.474572715,0.437114065,0.769455066,0.34754229,0.938127565,0.293959869,0.622398429,767.1794872,779.6703297,787.3260073,811.0989011,847.3626374,-0.24115,0.114563,0.952637,13.458252,-2.549591,-12.62085,1,1,1,1,1,70,
54:07.9,1.539599174,0.533350985,1.14450326,0.665550871,1.100248424,-0.243940883,0.507498903,0.660375217,1.037126635,0.311985748,0.68392861,1.079114563,0.77328657,0.637712136,0.604044979,0.88096338,0.350464886,0.977306176,0.27067852,0.643527291,780.0732601,784.1025641,824.7985348,841.7216117,589.8901099,-0.14209,0.169739,0.979492,4.299164,-16.381683,-19.402313,1,1,1,1,1,75,
54:07.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:08.9,1.553899826,1.541885958,1.690747854,1.235387783,1.2524559,0.908222395,1.069419589,0.899547923,1.037126635,0.222290536,0.713571092,1.072866219,0.877580354,0.675785642,0.638430574,0.912692424,0.358440531,0.961606718,0.233222942,0.78200722,971.4652015,813.1135531,802.2344322,809.0842491,726.8864469,-0.327576,0.149658,0.952637,11.19278,-8.000183,-44.359894,1,1,1,1,1,75,
54:09.9,1.553899826,1.441725534,1.48232272,0.991163839,1.2524559,0.945139882,1.049768371,0.814950162,1.037126635,0.257065817,0.699120591,0.93987728,0.877580354,0.533088254,0.507958852,0.989235158,0.358440531,0.935549983,0.413504114,0.769587971,815.1282051,786.9230769,802.2344322,803.040293,975.0915751,-0.360596,0.127014,0.934753,5.114136,-6.796417,8.336639,1,1,1,1,1,75,
54:10.9,1.553899826,0.910897332,1.11278184,0.94546204,1.2524559,0.419348392,0.761530441,0.600393591,1.037126635,0.220690716,0.633994078,0.891310938,0.877580354,0.425784871,0.52587511,0.963133774,0.358440531,0.850771002,0.515075099,0.643120798,861.8681319,792.967033,792.5641026,791.3553114,585.8608059,-0.34491,0.122131,0.937927,4.650574,-6.445007,-1.637421,1,1,1,1,1,75,
54:11.9,1.553899826,0.572640624,1.028953239,0.993875724,1.2524559,0.169290045,0.478592938,0.590094226,1.037126635,0.209322199,0.640043484,0.92911161,0.877580354,0.580811607,0.418518369,0.69384767,0.358440531,0.900425757,0.142307728,0.414025525,773.6263736,779.2673993,817.1428571,804.2490842,707.1428571,-0.340332,0.107544,0.942871,-1.345825,-5.615082,12.276917,1,1,1,1,1,75,
54:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:12.9,1.553899826,0.805540944,1.177645085,1.116025802,1.2524559,0.196210862,0.685805179,0.71860672,1.037126635,0.281902976,0.408475681,0.996763882,0.877580354,0.461870131,0.463051808,0.500142931,0.358440531,0.864115492,0.078241312,0.403843659,818.7545788,797.8021978,810.2930403,806.2637363,737.7655678,-0.296936,0.113464,0.959595,5.981445,-3.872986,-14.340515,1,1,1,1,1,75,
54:13.9,1.553899826,0.905775624,1.303051949,1.183507245,1.2524559,0.423434861,0.919422325,1.15273923,1.037126635,0.359132328,0.571162715,1.183711176,0.877580354,0.487174055,0.605266431,0.639492737,0.358440531,0.864844889,0.304833623,0.447164228,716.007326,788.5347985,833.6630037,864.2857143,716.007326,-0.343567,0.113281,0.93811,3.125305,-12.546082,21.391144,1,1,1,1,1,75,
54:14.9,1.553899826,0.836147933,1.134831543,1.275529702,1.2524559,0.393526782,0.868712623,1.024348768,1.037126635,0.534074623,0.654941774,1.16147429,0.877580354,0.557211249,0.616095748,0.96045166,0.358440531,0.967101818,0.300597475,0.762529298,804.6520147,768.7912088,796.1904762,824.3956044,780.4761905,0.018372,0.092529,1.001221,-3.379517,-21.675262,19.148102,1,1,1,1,1,75,
54:15.9,1.553899826,0.722786143,1.173437889,1.441767557,1.2524559,0.252148086,0.775320143,1.084143537,1.037126635,0.458495532,0.614107168,1.127441503,0.877580354,0.37451588,0.500767094,0.963207268,0.358440531,0.926756934,0.164767834,0.662753235,957.7655678,778.0586081,801.025641,820.3663004,698.2783883,0.050415,0.078979,1.00177,3.895416,-6.916046,-4.336548,1,1,1,1,1,75,
54:16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:16.9,1.553899826,0.514052294,0.906528539,1.237931717,1.2524559,0.133064684,0.714801604,0.945377496,1.037126635,0.287986604,0.734045684,1.130097268,0.877580354,0.230156572,0.404095246,0.926569032,0.358440531,0.902794731,0.123108371,0.656539411,797.8021978,814.7252747,812.7106227,811.0989011,822.7838828,-0.185547,0.139648,0.973572,-0.194397,-2.213135,-3.499146,1,1,1,1,1,75,
54:17.9,1.553899826,0.674994809,1.244908059,1.283003369,1.2524559,0.057608591,0.695153289,1.048372927,1.037126635,0.270066929,0.763029952,1.060185128,0.877580354,0.509789867,0.56672232,0.971047725,0.358440531,0.891045611,0.269390701,0.731063736,855.018315,805.0549451,820.7692308,795.7875458,925.5311355,-0.223877,0.148987,0.971558,4.538422,-6.347809,-1.637421,1,1,1,1,1,65,
54:18.9,1.553899826,0.47142252,0.737665038,0.863274238,1.2524559,-0.229601691,0.16529693,0.722001527,1.037126635,0.324149581,0.377511069,0.987146028,0.877580354,0.441803436,0.376484957,0.612083246,0.358440531,0.93577366,0.446873043,0.532102818,603.1868132,816.3369963,809.8901099,845.3479853,763.1501832,-0.236572,0.265869,0.980652,47.53006,-17.353668,-117.782135,1,1,1,1,1,65,
54:19.9,1.553899826,0.449548256,1.179122432,1.363536073,1.2524559,-0.102047194,0.849049969,1.035028832,1.037126635,0.295950767,1.025626789,1.119030838,0.877580354,0.479912388,0.385528746,0.718448183,0.358440531,1.054037921,0.357134119,0.300702686,888.4615385,808.6813187,811.0989011,823.1868132,854.2124542,-0.266907,0.121826,0.969055,3.162689,-5.31601,-1.07666,1,4,1,1,1,65,
54:20.9,1.553899826,0.791146241,1.265591932,1.344047204,1.2524559,0.410836853,0.840617805,1.070717021,1.037126635,0.281444098,1.02248931,1.184495948,0.877580354,0.512780399,0.484401654,0.81037502,0.358440531,0.917996609,0.407887507,0.487864475,836.4835165,800.6227106,796.996337,799.010989,797.8021978,-0.322449,0.105042,0.950012,2.115936,-1.345825,18.026581,1,2,1,1,1,65,
54:21.9,1.553899826,0.806491462,1.198073119,0.774816089,1.2524559,0.438209478,0.665223711,0.745608936,1.037126635,0.342171076,0.363574727,1.009157233,0.877580354,0.431113755,0.496777506,0.957921327,0.358440531,0.973600814,0.520974394,0.655230195,828.021978,772.8205128,797.8021978,813.5164835,775.2380952,-0.321411,0.121521,0.950134,5.241241,-7.215118,-0.16449,1,1,1,1,1,65,
54:22.9,1.686102696,-0.091973086,0.54534921,0.389308024,1.032733946,-0.219430788,0.186971978,0.526921877,1.494848423,0.294681104,0.166689524,0.608985417,0.854924974,0.405783238,0.559693127,0.700026482,0.477835257,0.969580643,0.403437527,0.489958536,768.7912088,784.1025641,794.1758242,802.6373626,665.6410256,-0.32135,0.128723,0.946716,4.98703,-5.914154,-1.570129,1,1,1,1,1,65,
54:23.9,1.725636857,-0.136523034,0.44930483,0.622988959,1.086422258,-0.283847895,0.136939375,0.804467562,0.916276985,0.191035152,0.320276398,0.877678312,0.754892053,0.410128233,0.663707213,0.643281243,0.477925069,0.929027694,0.526104224,0.40864181,790.952381,773.6263736,803.4432234,801.8315018,1060.915751,-0.312744,0.128601,0.949036,4.029999,-7.895508,-0.762634,1,1,1,1,1,65,
54:24.9,1.677711795,-0.223653478,0.047822308,0.789264632,1.202806058,-0.387907302,-0.185349358,0.707727171,1.292854114,0.177889025,0.31784732,0.88653039,0.80813723,0.533146847,0.537432804,0.683496259,0.416546491,0.943219503,0.501282228,0.432953249,767.5824176,780.8791209,816.7399267,779.2673993,622.9304029,-0.309143,0.133667,0.955261,3.925323,-7.985229,0.059814,1,1,1,1,1,65,
54:25.9,1.772468406,0.483450881,0.811365936,0.873223222,1.288593635,-0.005833689,0.271661663,0.954423828,1.172461651,0.440186248,0.530246258,0.67520843,0.8046337,0.284871882,0.524540894,0.907340245,0.34033609,0.843398684,0.611373683,0.536327512,862.2710623,809.0842491,799.8168498,796.5934066,788.9377289,-0.322327,0.107483,0.941223,-1.629944,-7.603912,16.471405,1,1,1,1,1,65,
54:26.9,1.669556397,0.634631367,1.201305643,1.065466611,1.053354129,0.092317113,0.562568592,0.95136097,1.321826953,0.552881493,0.687418718,1.041586536,1.039092821,0.455589637,0.595498686,1.047249292,0.665775541,1.005517156,0.608633322,0.79035754,796.5934066,813.1135531,810.6959707,823.992674,792.5641026,-0.255676,0.147583,0.966675,13.562927,-11.828308,-24.598694,1,1,1,1,1,65,
54:27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:27.9,1.442983128,0.981891203,1.436087926,1.140147452,1.093062718,0.48094144,0.819343217,0.684002422,1.215180285,0.45524716,0.505698525,0.985444009,1.181973376,0.499609896,0.441328834,1.201870809,0.751230051,0.988399654,0.291214881,0.876020346,826.007326,757.1062271,786.5201465,812.7106227,732.9304029,0.197632,0.011658,0.987854,2.631836,-12.254486,-1.181335,1,1,1,1,1,75,
54:28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:28.9,1.474721855,1.085952685,1.464553169,1.083658413,1.123804349,0.484316566,0.782939848,0.534733899,1.215180285,0.447033511,0.522699469,0.795493576,1.220564438,0.483945385,0.319949894,1.126788697,0.706156521,0.925243826,0.129912746,0.7740032,791.7582418,796.1904762,810.2930403,824.7985348,810.2930403,-0.041992,0.080078,1.001587,5.869293,3.072968,-4.224396,1,1,1,1,1,75,
54:29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:29.9,1.474721855,1.008387192,1.338704554,1.083658413,1.123804349,0.159850072,0.748683384,0.534733899,1.215180285,0.418979291,0.588605663,0.795493576,1.220564438,0.503108529,0.626209605,1.126788697,0.706156521,1.006992462,0.564428903,0.7740032,811.0989011,803.040293,824.7985348,847.7655678,559.6703297,-0.156677,0.156128,0.99823,-0.276642,-4.231873,-22.221069,1,1,1,1,1,75,
54:30.9,1.474721855,1.255065066,1.354634508,1.083658413,1.123804349,0.528488093,0.823758877,0.534733899,1.215180285,0.591439256,0.528355116,0.795493576,1.220564438,0.561916834,0.787427316,1.126788697,0.706156521,0.877301093,0.82500364,0.7740032,1066.959707,829.6336996,815.5311355,797.3992674,846.959707,-0.465271,0.070435,0.892029,25.533295,-5.547791,-57.795715,1,2,1,1,2,75,
54:31.9,1.474721855,1.543604993,1.531186121,1.199868012,1.123804349,0.678640941,1.232281852,1.201088474,1.215180285,0.538552077,0.549725746,0.98027957,1.220564438,0.615609123,0.607518034,0.896651566,0.706156521,0.893624507,0.589610252,0.798934377,592.3076923,712.3809524,843.3333333,774.4322344,770.8058608,-0.227844,-0.013977,0.980835,-4.994507,-0.927124,18.340607,1,1,1,1,1,75,
54:32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
54:32.9,1.474721855,1.667612483,1.691945024,1.215176837,1.123804349,0.875975292,1.223857925,1.034015444,1.215180285,0.269466308,0.591616405,0.956898218,1.220564438,0.68064868,0.554250347,0.811017543,0.706156521,0.929658949,0.280956452,0.880042101,800.6227106,792.5641026,827.2161172,823.992674,1000.47619,-0.386536,0.095764,0.946289,-6.317902,-7.289886,45.630951,1,1,1,1,1,75,
54:33.9,1.474721855,1.572677333,1.588968258,1.442434847,1.123804349,1.198146744,1.096287769,1.053540385,1.215180285,0.828586524,0.656996366,0.69922866,1.220564438,0.617078973,0.606397116,1.032740245,0.706156521,0.868516381,0.372793397,0.762728786,836.0805861,782.8937729,758.7179487,807.4725275,791.3553114,-0.015991,0.106934,0.995117,6.916046,-34.079285,45.032806,1,1,1,1,1,75,
